participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.type,player.status,player.status_name,player.partner_id,player.partner_type,player.signal,player.choice,player.partner_choice,player.match,player.late,player.points,player.payoff,group.id_in_subsession,subsession.round_number,subsession.game,subsession.game_name,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,3,1,passive,5,2,2,1,1,1,,80,0,1,48,1,B,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,1,1,passive,7,2,2,1,1,1,,80,0,1,48,1,B,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,2,0,active,1,2,2,0,1,0,,75,0,1,48,1,B,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,2,0,active,2,3,2,1,1,1,,40,0,1,48,1,B,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,2,1,passive,8,2,2,1,1,1,,80,0,1,48,1,B,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,2,0,active,3,1,1,1,1,1,,160,0,1,48,1,B,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,2,0,active,6,2,2,1,1,1,,80,0,1,48,1,B,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,1,1,passive,2,2,2,1,1,1,,80,0,2,48,1,B,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,2,0,active,1,1,1,1,1,1,,160,0,2,48,1,B,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,8,2,2,1,1,1,,80,0,2,48,1,B,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,0,active,7,1,2,1,1,1,,160,0,2,48,1,B,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,2,1,passive,6,2,2,1,1,1,,80,0,2,48,1,B,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,2,0,active,5,2,2,1,1,1,,80,0,2,48,1,B,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,1,1,passive,4,2,2,1,1,1,,80,0,2,48,1,B,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,2,1,passive,3,2,2,1,1,1,,80,0,2,48,1,B,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,1,1,passive,5,2,2,1,1,1,,80,0,1,49,0,A,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,2,1,passive,4,2,2,1,0,0,,75,0,1,49,0,A,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,2,1,passive,7,2,2,1,1,1,,80,0,1,49,0,A,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,2,0,active,2,2,2,0,1,0,,75,0,1,49,0,A,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,2,0,active,1,1,1,1,1,1,,160,0,1,49,0,A,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,3,1,passive,8,2,2,1,0,0,,25,0,1,49,0,A,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,2,0,active,3,2,2,1,1,1,,80,0,1,49,0,A,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,2,0,active,6,3,3,0,1,0,,75,0,1,49,0,A,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,3,1,passive,6,2,2,1,0,0,,25,0,2,49,0,A,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,1,1,passive,8,2,2,1,1,1,,80,0,2,49,0,A,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,7,3,2,1,1,1,,40,0,2,49,0,A,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,1,passive,5,2,2,1,1,1,,80,0,2,49,0,A,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,2,0,active,4,2,2,1,1,1,,80,0,2,49,0,A,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,2,0,active,1,3,3,0,1,0,,75,0,2,49,0,A,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,3,1,passive,3,2,2,1,1,1,,80,0,2,49,0,A,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,2,0,active,2,1,2,1,1,1,,160,0,2,49,0,A,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,1,1,passive,2,2,2,1,1,1,,80,0,1,50,1,B,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,2,0,active,1,1,1,1,1,1,,160,0,1,50,1,B,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,1,1,passive,8,2,2,1,1,1,,80,0,1,50,1,B,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,1,1,passive,7,2,2,1,1,1,,80,0,1,50,1,B,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,2,0,active,6,3,2,1,1,1,,40,0,1,50,1,B,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,3,1,passive,5,2,2,1,1,1,,80,0,1,50,1,B,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,2,0,active,4,1,1,1,1,1,,160,0,1,50,1,B,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,2,0,active,3,1,1,1,1,1,,160,0,1,50,1,B,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,2,0,active,2,3,3,0,1,0,,75,0,2,50,1,B,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,3,1,passive,1,2,2,1,0,0,,25,0,2,50,1,B,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,6,1,1,1,1,1,,160,0,2,50,1,B,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,0,active,8,2,2,0,1,0,,75,0,2,50,1,B,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,2,0,active,7,2,2,1,1,1,,80,0,2,50,1,B,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,1,1,passive,3,2,2,1,1,1,,80,0,2,50,1,B,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,2,1,passive,5,2,2,1,1,1,,80,0,2,50,1,B,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,2,1,passive,4,2,2,1,0,0,,75,0,2,50,1,B,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,2,0,active,4,2,2,1,1,1,,80,0,1,51,2,C,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,2,0,active,7,3,2,1,1,1,,40,0,1,51,2,C,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,3,1,passive,6,2,2,1,0,0,,25,0,1,51,2,C,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,2,1,passive,1,2,2,1,1,1,,80,0,1,51,2,C,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,2,1,passive,8,2,2,1,0,0,,75,0,1,51,2,C,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,2,0,active,3,3,3,0,1,0,,75,0,1,51,2,C,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,3,1,passive,2,2,2,1,1,1,,80,0,1,51,2,C,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,2,0,active,5,2,2,0,1,0,,75,0,1,51,2,C,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,3,1,passive,6,2,2,1,0,0,,25,0,2,51,2,C,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,3,1,passive,3,2,2,1,0,0,,25,0,2,51,2,C,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,2,3,3,0,1,0,,75,0,2,51,2,C,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,0,active,7,3,3,0,1,0,,75,0,2,51,2,C,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,2,0,active,8,1,2,1,1,1,,160,0,2,51,2,C,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,2,0,active,1,3,2,0,1,0,,75,0,2,51,2,C,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,3,1,passive,4,2,2,1,0,0,,25,0,2,51,2,C,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,1,1,passive,5,2,2,1,1,1,,80,0,2,51,2,C,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,2,0,active,3,2,2,1,1,1,,80,0,1,52,0,A,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,2,0,active,5,2,2,1,1,1,,80,0,1,52,0,A,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,2,1,passive,1,2,2,1,1,1,,80,0,1,52,0,A,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,2,0,active,6,3,3,0,1,0,,75,0,1,52,0,A,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,2,1,passive,2,2,2,1,1,1,,80,0,1,52,0,A,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,3,1,passive,4,2,2,1,0,0,,25,0,1,52,0,A,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,2,0,active,8,1,2,1,1,1,,160,0,1,52,0,A,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,1,1,passive,7,2,2,1,1,1,,80,0,1,52,0,A,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,2,0,active,4,2,2,1,1,1,,80,0,2,52,0,A,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,2,0,active,8,3,3,0,1,0,,75,0,2,52,0,A,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,7,3,3,0,1,0,,75,0,2,52,0,A,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,1,passive,1,2,2,1,1,1,,80,0,2,52,0,A,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,2,0,active,6,2,2,1,1,1,,80,0,2,52,0,A,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,2,1,passive,5,2,2,1,1,1,,80,0,2,52,0,A,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,3,1,passive,3,2,2,1,0,0,,25,0,2,52,0,A,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,3,1,passive,2,2,2,1,0,0,,25,0,2,52,0,A,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,2,0,active,7,2,2,1,1,1,,80,0,1,53,2,C,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,1,1,passive,8,2,2,1,1,1,,80,0,1,53,2,C,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,2,0,active,4,3,2,0,1,0,,75,0,1,53,2,C,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,3,1,passive,3,2,2,1,0,0,,25,0,1,53,2,C,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,2,0,active,6,2,2,0,1,0,,75,0,1,53,2,C,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,2,1,passive,5,2,2,1,0,0,,75,0,1,53,2,C,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,2,1,passive,1,2,2,1,1,1,,80,0,1,53,2,C,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,2,0,active,2,1,1,1,1,1,,160,0,1,53,2,C,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,2,1,passive,2,2,2,1,1,1,,80,0,2,53,2,C,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,2,0,active,1,2,2,1,1,1,,80,0,2,53,2,C,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,6,1,2,0,1,0,,75,0,2,53,2,C,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,0,active,5,1,1,1,1,1,,160,0,2,53,2,C,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,1,1,passive,4,2,2,1,1,1,,80,0,2,53,2,C,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,1,1,passive,3,2,2,1,0,0,,100,0,2,53,2,C,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,2,0,active,8,3,3,0,1,0,,75,0,2,53,2,C,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,3,1,passive,7,2,2,1,0,0,,25,0,2,53,2,C,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,2,0,active,6,1,1,1,1,1,,160,0,1,54,4,E,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,3,1,passive,3,2,2,1,0,0,,25,0,1,54,4,E,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,2,0,active,2,3,2,0,1,0,,75,0,1,54,4,E,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,2,0,active,7,2,2,0,1,0,,75,0,1,54,4,E,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,3,1,passive,8,2,2,1,0,0,,25,0,1,54,4,E,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,1,1,passive,1,2,2,1,1,1,,80,0,1,54,4,E,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,2,1,passive,4,2,2,1,0,0,,75,0,1,54,4,E,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,2,0,active,5,3,3,0,1,0,,75,0,1,54,4,E,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,3,1,passive,6,2,2,1,0,0,,25,0,2,54,4,E,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,2,0,active,5,1,1,0,1,0,,75,0,2,54,4,E,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,8,3,3,0,1,0,,75,0,2,54,4,E,ot9rx6h1,,,,,,0
12,h743g0n8,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 14:06:08.000585+00:00,1,,,96,4,2,0,active,7,3,2,0,1,0,,75,0,2,54,4,E,ot9rx6h1,,,,,,0
13,fcaa921v,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 14:06:31.792269+00:00,1,,,87,5,1,1,passive,2,2,2,1,0,0,,100,0,2,54,4,E,ot9rx6h1,,,,,,0
14,shyjrsz3,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 14:06:43.724988+00:00,1,,,167,6,2,0,active,1,3,2,0,1,0,,75,0,2,54,4,E,ot9rx6h1,,,,,,0
15,k6k7aywb,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 14:06:55.249046+00:00,1,,,90,7,3,1,passive,4,2,2,1,0,0,,25,0,2,54,4,E,ot9rx6h1,,,,,,0
16,95lz3w9s,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 14:07:06.333438+00:00,1,,,105,8,3,1,passive,3,2,2,1,0,0,,25,0,2,54,4,E,ot9rx6h1,,,,,,0
1,4fmpc79a,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 14:03:32.483932+00:00,1,,,94,1,2,0,active,5,1,2,1,1,1,,160,0,1,55,1,B,ot9rx6h1,,,,,,0
2,qfee7sai,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 14:03:46.602302+00:00,1,,,89,2,2,0,active,6,3,2,1,1,1,,40,0,1,55,1,B,ot9rx6h1,,,,,,0
3,zj36mnti,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 14:03:58.250493+00:00,1,,,94,3,2,0,active,7,3,3,0,1,0,,75,0,1,55,1,B,ot9rx6h1,,,,,,0
4,u6albs1t,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 14:04:09.012759+00:00,1,,,94,4,2,0,active,8,1,1,1,1,1,,160,0,1,55,1,B,ot9rx6h1,,,,,,0
5,d222nakj,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 14:04:30.549468+00:00,1,,,167,5,1,1,passive,1,2,2,1,1,1,,80,0,1,55,1,B,ot9rx6h1,,,,,,0
6,8a90yxxd,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 14:04:43.483606+00:00,1,,,90,6,3,1,passive,2,2,2,1,1,1,,80,0,1,55,1,B,ot9rx6h1,,,,,,0
7,jq1ytb02,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 14:04:55.035523+00:00,1,,,174,7,3,1,passive,3,2,2,1,0,0,,25,0,1,55,1,B,ot9rx6h1,,,,,,0
8,0oiq7i2j,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 14:05:07.919879+00:00,1,,,94,8,1,1,passive,4,2,2,1,1,1,,80,0,1,55,1,B,ot9rx6h1,,,,,,0
9,wrymb21s,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 14:05:28.424035+00:00,1,,,170,1,2,0,active,4,1,1,1,1,1,,160,0,2,55,1,B,ot9rx6h1,,,,,,0
10,05m90dto,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 14:05:41.441488+00:00,1,,,90,2,2,0,active,8,3,3,0,1,0,,75,0,2,55,1,B,ot9rx6h1,,,,,,0
11,rrukny5r,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 14:05:55.649130+00:00,1,,,91,3,2,0,active,7,2,2,1,1,1,,80,0,2,55,1,B,ot9rx6h1,,,,,,0
